accountnumber,b2bcnt2y,model2score,sbfecardcount
a3P4u0000055iBdEAI,0.0,712,-99.0
a3P4u0000055iBiEAI,0.0,717,1.0
a3P4u0000055iBnEAI,0.0,706,-99.0
a3P4u0000055iBsEAI,0.0,699,-99.0
a3P4u0000055iBxEAI,0.0,717,-99.0
a3P4u0000055iC2EAI,0.0,783,1.0
a3P4u0000055iC7EAI,0.0,669,-99.0
a3P4u0000055iCCEAY,-99999.0,222,-99.0
a3P4u0000055iCMEAY,1.0,781,1.0
a3P4u0000055iC8EAI,0.0,612,1.0
a3P4u0000055iCREAY,2.0,651,-99.0
a3P4u0000055iCcEAI,0.0,706,-99.0
a3P4u0000055iChEAI,1.0,649,-99.0
a3P4u0000055iCmEAI,0.0,740,-99.0
a3P4u0000055iD1EAI,0.0,642,1.0
a3P4u0000055iDBEAY,1.0,741,1.0
a3P4u0000055iDLEAY,1.0,771,1.0
a3P4u0000055iDVEAY,0.0,723,2.0
a3P4u0000055iDpEAI,0.0,618,-99.0
a3P4u0000055iDuEAI,0.0,692,-99.0
a3P4u0000055iE4EAI,2.0,559,-99.0
a3P4u0000055iEJEAY,0.0,683,-99.0
a3P4u0000055iEOEAY,0.0,689,-99.0
a3P4u0000055iF2EAI,0.0,635,-99.0
a3P4u0000055iFbEAI,0.0,695,-99.0
a3P4u0000055iFlEAI,0.0,705,0.0
a3P4u0000055iFqEAI,-99999.0,222,-99.0
a3P4u0000055iFvEAI,0.0,652,-99.0
a3P4u0000055iG0EAI,-99999.0,222,-99.0
a3P4u0000055iGAEAY,0.0,743,-99.0
a3P4u0000055iGKEAY,0.0,670,1.0
a3P4u0000055iGUEAY,1.0,583,-99.0
a3P4u0000055iHDEAY,0.0,704,-99.0
a3P4u0000055iHNEAY,1.0,754,3.0
a3P4u0000055iHSEAY,0.0,727,0.0
a3P4u0000055iHXEAY,0.0,748,2.0
a3P4u0000055iHcEAI,0.0,649,2.0
a3P4u0000055iHhEAI,3.0,737,1.0
a3P4u0000055iHmEAI,-99999.0,222,-99.0
a3P4u0000055iHwEAI,0.0,706,-99.0
a3P4u0000055iI1EAI,0.0,677,-99.0
a3P4u0000055iIBEAY,0.0,668,-99.0
a3P4u0000055iIGEAY,-99999.0,222,-99.0
a3P4u0000055iILEAY,0.0,715,-99.0
a3P4u0000055iIQEAY,0.0,623,-99.0
a3P4u0000055iIVEAY,1.0,676,-99.0
a3P4u0000055iIaEAI,0.0,732,-99.0
a3P4u0000055iIfEAI,0.0,715,-99.0
a3P4u0000055iIkEAI,0.0,708,-99.0
a3P4u0000055iIuEAI,1.0,565,1.0
a3P4u0000055iIzEAI,0.0,731,-99.0
a3P4u0000055iJ4EAI,0.0,686,-99.0
a3P4u0000055iJEEAY,0.0,744,-99.0
a3P4u0000055iJJEAY,0.0,681,-99.0
a3P4u0000055iJOEAY,0.0,636,-99.0
a3P4u0000055iJTEAY,2.0,662,2.0
a3P4u0000055iJYEAY,0.0,689,-99.0
a3P4u0000055iJdEAI,1.0,510,1.0
a3P4u0000055iJnEAI,0.0,669,-99.0
a3P4u0000055iJsEAI,-99999.0,222,-99.0
a3P4u0000055iK7EAI,0.0,673,-99.0
a3P4u0000055iKCEAY,3.0,822,3.0
a3P4u0000055iKHEAY,0.0,683,-99.0
a3P4u0000055iKMEAY,1.0,651,-99.0
a3P4u0000055iKREAY,1.0,559,-99.0
a3P4u0000055iKWEAY,0.0,730,0.0
a3P4u0000055iKbEAI,0.0,714,-99.0
a3P4u0000055iKgEAI,2.0,549,1.0
a3P4u0000055iKlEAI,-99999.0,222,-99.0
a3P4u0000055iKqEAI,0.0,786,2.0
a3P4u0000055iKvEAI,0.0,690,0.0
a3P4u0000055iL5EAI,0.0,690,1.0
a3P4u0000055iLAEAY,0.0,637,-99.0
a3P4u0000055iLFEAY,-99999.0,222,-99.0
a3P4u0000055iLKEAY,0.0,694,-99.0
a3P4u0000055iLPEAY,1.0,674,1.0
a3P4u0000055iLUEAY,0.0,753,1.0
a3P4u0000055iLeEAI,8.0,809,3.0
a3P4u0000055iLjEAI,0.0,627,1.0
a3P4u0000055iLoEAI,2.0,586,-99.0
a3P4u0000055iLtEAI,-99999.0,222,-99.0
a3P4u0000055iLyEAI,5.0,593,7.0
a3P4u0000055iM3EAI,0.0,710,-99.0
a3P4u0000055iM8EAI,0.0,543,-99.0
a3P4u0000055iMDEAY,-99999.0,222,-99.0
a3P4u0000055iMIEAY,1.0,708,2.0
a3P4u0000055iMNEAY,-99999.0,222,-99.0
a3P4u0000055iMSEAY,0.0,718,-99.0
a3P4u0000055iMcEAI,1.0,596,-99.0
a3P4u0000055iMhEAI,0.0,654,-99.0
a3P4u0000055iMmEAI,0.0,688,-99.0
a3P4u0000055iMrEAI,0.0,685,-99.0
a3P4u0000055iMwEAI,0.0,741,7.0
a3P4u0000055iN1EAI,0.0,710,-99.0
a3P4u0000055iN6EAI,0.0,675,-99.0
a3P4u0000055iNBEAY,0.0,680,-99.0
a3P4u0000055iNGEAY,0.0,683,-99.0
a3P4u0000055iNLEAY,0.0,675,-99.0
a3P4u0000055iNQEAY,-99999.0,222,-99.0
a3P4u0000055iNVEAY,1.0,846,1.0
a3P4u0000055iNfEAI,0.0,675,2.0
a3P4u0000055iNkEAI,1.0,763,2.0
a3P4u0000055iNpEAI,2.0,632,-99.0
a3P4u0000055iNuEAI,-99999.0,222,-99.0
a3P4u0000055iO4EAI,1.0,701,-99.0
a3P4u0000055iOEEAY,0.0,708,-99.0
a3P4u0000055iOJEAY,-99999.0,222,-99.0
a3P4u0000055iOTEAY,0.0,648,-99.0
a3P4u0000055iOYEAY,0.0,710,-99.0
a3P4u0000055iOnEAI,0.0,721,-99.0
a3P4u0000055iOxEAI,0.0,718,-99.0
a3P4u0000055iP2EAI,1.0,684,-99.0
a3P4u0000055iP7EAI,0.0,548,3.0
a3P4u0000055iPCEAY,0.0,632,-99.0
a3P4u0000055iPHEAY,-99999.0,222,-99.0
a3P4u0000055iPMEAY,0.0,711,-99.0
a3P4u0000055iPREAY,0.0,690,-99.0
a3P4u0000055iPWEAY,0.0,615,2.0
a3P4u0000055iPgEAI,0.0,602,1.0
a3P4u0000055iPlEAI,0.0,696,-99.0
a3P4u0000055iPqEAI,0.0,675,-99.0
a3P4u0000055iPvEAI,0.0,667,-99.0
a3P4u0000055iQ0EAI,-99999.0,222,-99.0
a3P4u0000055iQ5EAI,0.0,714,0.0
a3P4u0000055iQAEAY,0.0,744,-99.0
a3P4u0000055iQFEAY,0.0,713,-99.0
a3P4u0000055iQKEAY,2.0,624,1.0
a3P4u0000055iQUEAY,1.0,549,3.0
a3P4u0000055iQZEAY,4.0,559,1.0
a3P4u0000055iQjEAI,-99999.0,222,-99.0
a3P4u0000055iQoEAI,-99999.0,222,-99.0
a3P4u0000055iQtEAI,3.0,764,-99.0
a3P4u0000055iQyEAI,0.0,739,3.0
a3P4u0000055iRDEAY,0.0,668,-99.0
a3P4u0000055iRIEAY,0.0,578,-99.0
a3P4u0000055iRNEAY,0.0,743,4.0
a3P4u0000055iRSEAY,0.0,688,1.0
a3P4u0000055iRXEAY,1.0,640,4.0
a3P4u0000055iRcEAI,0.0,618,1.0
a3P4u0000055iRrEAI,0.0,723,-99.0
a3P4u0000055iRwEAI,0.0,671,0.0
a3P4u0000055iS1EAI,0.0,736,-99.0
a3P4u0000055iSBEAY,1.0,622,-99.0
a3P4u0000055iSGEAY,0.0,742,-99.0
a3P4u0000055iSLEAY,-99999.0,222,-99.0
a3P4u0000055iSaEAI,1.0,706,-99.0
a3P4u0000055iSfEAI,0.0,626,1.0
a3P4u0000055iSpEAI,0.0,703,-99.0
a3P4u0000055iTLEAY,-99999.0,222,-99.0
a3P4u0000055iTVEAY,0.0,718,-99.0
a3P4u0000055iTaEAI,3.0,508,2.0
a3P4u0000055iTpEAI,0.0,543,1.0
a3P4u0000055iTuEAI,0.0,711,-99.0
a3P4u0000055iU4EAI,0.0,728,1.0
a3P4u0000055iU9EAI,0.0,737,-99.0
a3P4u0000055iUEEAY,1.0,693,0.0
a3P4u0000055iUYEAY,0.0,722,-99.0
a3P4u0000055iUdEAI,2.0,725,-99.0
a3P4u0000055iUiEAI,0.0,568,3.0
a3P4u0000055iUnEAI,0.0,703,-99.0
a3P4u0000055iUsEAI,0.0,735,-99.0
a3P4u0000055iUxEAI,0.0,610,-99.0
a3P4u0000055iV7EAI,-99999.0,222,-99.0
a3P4u0000055iVCEAY,0.0,752,2.0
a3P4u0000055iVWEAY,1.0,653,0.0
a3P4u0000055iVgEAI,2.0,647,0.0
a3P4u0000055iVqEAI,0.0,703,-99.0
a3P4u0000055iVvEAI,0.0,657,-99.0
a3P4u0000055iWAEAY,0.0,703,-99.0
a3P4u0000055iWFEAY,1.0,785,1.0
a3P4u0000055iVIEAY,1.0,716,0.0
a3P4u0000055iWPEAY,0.0,722,-99.0
a3P4u0000055iWjEAI,0.0,734,-99.0
a3P4u0000055iWoEAI,0.0,660,-99.0
a3P4u0000055iWtEAI,0.0,778,1.0
a3P4u0000055iWyEAI,0.0,658,-99.0
a3P4u0000055iX3EAI,0.0,616,1.0
a3P4u0000055iX8EAI,1.0,711,-99.0
a3P4u0000055iXDEAY,0.0,774,-99.0
a3P4u0000055iXIEAY,0.0,686,2.0
a3P4u0000055iXXEAY,0.0,684,-99.0
a3P4u0000055iXhEAI,0.0,674,0.0
a3P4u0000055iXrEAI,2.0,616,1.0
a3P4u0000055iY6EAI,0.0,615,-99.0
a3P4u0000055iYBEAY,0.0,676,-99.0
a3P4u0000055iZBEAY,0.0,699,-99.0
a3P4u0000055iZGEAY,0.0,695,-99.0
a3P4u0000055iZVEAY,1.0,724,-99.0
a3P4u0000055iZaEAI,0.0,712,-99.0
a3P4u0000055iZzEAI,1.0,625,-99.0
a3P4u0000055ia4EAA,1.0,709,-99.0
a3P4u0000055ia9EAA,0.0,727,-99.0
a3P4u0000055iaJEAQ,0.0,702,-99.0
a3P4u0000055iaOEAQ,0.0,642,-99.0
a3P4u0000055iaTEAQ,0.0,719,-99.0
a3P4u0000055iaiEAA,-99999.0,222,-99.0
a3P4u0000055iasEAA,0.0,710,-99.0
a3P4u0000055ib2EAA,5.0,815,2.0
a3P4u0000055ibCEAQ,0.0,714,-99.0
a3P4u0000055ibREAQ,0.0,691,2.0
a3P4u0000055ibWEAQ,0.0,696,-99.0
a3P4u0000055ibbEAA,0.0,707,-99.0
a3P4u0000055ibgEAA,0.0,705,-99.0
a3P4u0000055iblEAA,0.0,527,0.0
a3P4u0000055ibqEAA,0.0,785,2.0
a3P4u0000055ic5EAA,0.0,736,-99.0
a3P4u0000055icKEAQ,0.0,711,-99.0
a3P4u0000055icPEAQ,0.0,716,-99.0
a3P4u0000055icUEAQ,0.0,748,-99.0
a3P4u0000055icZEAQ,0.0,721,1.0
a3P4u0000055icoEAA,0.0,736,5.0
a3P4u0000055ictEAA,0.0,696,-99.0
a3P4u0000055id8EAA,0.0,718,-99.0
a3P4u0000055idDEAQ,1.0,560,1.0
a3P4u0000055idIEAQ,0.0,611,-99.0
a3P4u0000055idEEAQ,0.0,716,-99.0
a3P4u0000055idyEAA,0.0,737,-99.0
a3P4u0000055ie3EAA,0.0,677,1.0
a3P4u0000055ieDEAQ,0.0,663,-99.0
a3P4u0000055ieIEAQ,0.0,686,-99.0
a3P4u0000055ieNEAQ,0.0,686,-99.0
a3P4u0000055ieSEAQ,2.0,789,1.0
a3P4u0000055ieXEAQ,0.0,706,-99.0
a3P4u0000055iecEAA,1.0,653,-99.0
a3P4u0000055iehEAA,0.0,621,-99.0
a3P4u0000055iemEAA,1.0,774,6.0
a3P4u0000055iewEAA,0.0,700,5.0
a3P4u0000055if1EAA,1.0,763,1.0
a3P4u0000055if6EAA,0.0,741,-99.0
a3P4u0000055ifLEAQ,1.0,720,2.0
a3P4u0000055ifaEAA,1.0,709,2.0
a3P4u0000055iffEAA,-99999.0,222,-99.0
a3P4u0000055ifkEAA,0.0,582,1.0
a3P4u0000055ifpEAA,0.0,653,1.0
a3P4u0000055ig5EAA,0.0,672,-99.0
a3P4u0000055igPEAQ,0.0,651,1.0
a3P4u0000055igZEAQ,-99999.0,222,-99.0
a3P4u0000055igeEAA,-99999.0,222,-99.0
a3P4u0000055igjEAA,1.0,648,1.0
a3P4u0000055igoEAA,-99999.0,222,-99.0
a3P4u0000055igtEAA,0.0,697,-99.0
a3P4u0000055igyEAA,2.0,595,1.0
a3P4u0000055iiiEAA,-99999.0,222,-99.0
a3P4u0000055iinEAA,0.0,690,-99.0
a3P4u0000055ijCEAQ,1.0,556,2.0
a3P4u0000055ijWEAQ,0.0,690,-99.0
a3P4u0000055ijvEAA,2.0,738,-99.0
a3P4u0000055ik0EAA,-99999.0,222,-99.0
a3P4u0000055ikAEAQ,0.0,716,-99.0
a3P4u0000055ikFEAQ,-99999.0,222,-99.0
a3P4u0000055ikKEAQ,-99999.0,686,1.0
a3P4u0000055ikPEAQ,0.0,680,-99.0
a3P4u0000055ikUEAQ,0.0,646,-99.0
a3P4u0000055ikZEAQ,1.0,645,-99.0
a3P4u0000055ikeEAA,0.0,661,1.0
a3P4u0000055ikoEAA,-99999.0,222,-99.0
a3P4u0000055il8EAA,0.0,750,1.0
a3P4u0000055ilIEAQ,5.0,664,14.0
a3P4u0000055ilNEAQ,-99999.0,222,-99.0
a3P4u0000055ilSEAQ,2.0,702,1.0
a3P4u0000055ilXEAQ,2.0,687,1.0
a3P4u0000055ilmEAA,0.0,717,-99.0
a3P4u0000055ilrEAA,2.0,582,7.0
a3P4u0000055imGEAQ,-99999.0,222,-99.0
a3P4u0000055imQEAQ,0.0,702,-99.0
a3P4u0000055imVEAQ,0.0,735,-99.0
a3P4u0000055imkEAA,0.0,678,-99.0
a3P4u0000055imuEAA,0.0,684,1.0
a3P4u0000055inOEAQ,-99999.0,222,-99.0
a3P4u0000055innEAA,0.0,703,-99.0
a3P4u0000055io2EAA,1.0,719,1.0
a3P4u0000055io7EAA,-99999.0,687,1.0
a3P4u0000055ioCEAQ,-99999.0,222,-99.0
a3P4u0000055ioHEAQ,-99999.0,222,-99.0
a3P4u0000055ioMEAQ,1.0,699,-99.0
a3P4u0000055ioREAQ,0.0,750,-99.0
a3P4u0000055iobEAA,0.0,589,-99.0
a3P4u0000055iogEAA,-99999.0,222,-99.0
a3P4u0000055iolEAA,0.0,713,-99.0
a3P4u0000055iovEAA,-99999.0,222,-99.0
a3P4u0000055ip0EAA,1.0,740,-99.0
a3P4u0000055ip5EAA,0.0,698,-99.0
a3P4u0000055ipFEAQ,1.0,659,1.0
a3P4u0000055ipKEAQ,1.0,623,2.0
a3P4u0000055ipPEAQ,0.0,757,-99.0
a3P4u0000055ipUEAQ,-99999.0,222,-99.0
a3P4u0000055ipZEAQ,-99999.0,222,-99.0
a3P4u0000055ipeEAA,0.0,654,-99.0
a3P4u0000055ipjEAA,0.0,596,1.0
a3P4u0000055iptEAA,0.0,687,-99.0
a3P4u0000055ipyEAA,0.0,732,-99.0
a3P4u0000055iq3EAA,1.0,678,-99.0
a3P4u0000055iq8EAA,0.0,749,1.0
a3P4u0000055iqIEAQ,-99999.0,222,-99.0
a3P4u0000055iqXEAQ,2.0,786,4.0
a3P4u0000055iqcEAA,0.0,745,-99.0
a3P4u0000055iqmEAA,0.0,618,-99.0
a3P4u0000055iqwEAA,0.0,681,-99.0
a3P4u0000055ir1EAA,1.0,680,-99.0
a3P4u0000055ir6EAA,0.0,648,-99.0
a3P4u0000055irBEAQ,0.0,686,-99.0
a3P4u0000055irLEAQ,0.0,643,-99.0
a3P4u0000055irQEAQ,-99999.0,222,-99.0
a3P4u0000055irVEAQ,1.0,761,1.0
a3P4u0000055iraEAA,15.0,761,24.0
a3P4u0000055irfEAA,1.0,657,-99.0
a3P4u0000055irkEAA,-99999.0,222,-99.0
a3P4u0000055iruEAA,0.0,677,-99.0
a3P4u0000055is9EAA,0.0,745,5.0
a3P4u0000055isEEAQ,0.0,702,-99.0
a3P4u0000055isOEAQ,-99999.0,222,-99.0
a3P4u0000055isYEAQ,0.0,672,-99.0
a3P4u0000055itREAQ,-99999.0,222,-99.0
a3P4u0000055itWEAQ,0.0,690,-99.0
a3P4u0000055itbEAA,1.0,696,-99.0
a3P4u0000055itlEAA,0.0,679,-99.0
a3P4u0000055itqEAA,0.0,640,1.0
a3P4u0000055iu0EAA,0.0,709,-99.0
a3P4u0000055iuAEAQ,-99999.0,222,-99.0
a3P4u0000055iuFEAQ,2.0,559,2.0
a3P4u0000055iuKEAQ,1.0,767,-99.0
a3P4u0000055iuPEAQ,-99999.0,222,-99.0
a3P4u0000055iuZEAQ,0.0,695,1.0
a3P4u0000055iutEAA,0.0,670,5.0
a3P4u0000055iuyEAA,0.0,691,0.0
a3P4u0000055iv3EAA,-99999.0,222,-99.0
a3P4u0000055iv8EAA,1.0,578,7.0
a3P4u0000055ivNEAQ,0.0,702,2.0
a3P4u0000055ivcEAA,0.0,690,-99.0
a3P4u0000055ivrEAA,0.0,687,-99.0
a3P4u0000055iw1EAA,0.0,684,-99.0
a3P4u0000055iw6EAA,-99999.0,222,-99.0
a3P4u0000055iwBEAQ,0.0,718,-99.0
a3P4u0000055iwQEAQ,0.0,665,-99.0
a3P4u0000055iwVEAQ,1.0,655,-99.0
a3P4u0000055iwfEAA,4.0,642,0.0
a3P4u0000055iwpEAA,1.0,770,-99.0
a3P4u0000055iwuEAA,0.0,721,-99.0
a3P4u0000055iwzEAA,0.0,654,-99.0
a3P4u0000055ix4EAA,0.0,661,-99.0
a3P4u0000055ixEEAQ,2.0,556,3.0
a3P4u0000055j0mEAA,0.0,703,-99.0
a3P4u0000055j0wEAA,0.0,679,-99.0
a3P4u0000055j11EAA,0.0,711,-99.0
a3P4u0000055j16EAA,0.0,696,-99.0
a3P4u0000055j1BEAQ,1.0,657,-99.0
a3P4u0000055j1VEAQ,-99999.0,222,-99.0
a3P4u0000055j1aEAA,0.0,624,-99.0
a3P4u0000055j2sEAA,0.0,718,-99.0
a3P4u0000055j2xEAA,0.0,685,-99.0
a3P4u0000055j32EAA,-99999.0,222,-99.0
a3P4u0000055j3CEAQ,-99999.0,222,-99.0
a3P4u0000055j3HEAQ,1.0,722,1.0
a3P4u0000055j3MEAQ,0.0,771,1.0
a3P4u0000055j3REAQ,3.0,545,1.0
a3P4u0000055j3WEAQ,0.0,752,-99.0
a3P4u0000055j3lEAA,0.0,696,-99.0
a3P4u0000055j3vEAA,0.0,660,0.0
a3P4u0000055j40EAA,-99999.0,222,-99.0
a3P4u0000055j4AEAQ,0.0,709,-99.0
a3P4u0000055j4FEAQ,-99999.0,222,-99.0
a3P4u0000055j4PEAQ,0.0,767,2.0
a3P4u0000055j4ZEAQ,0.0,717,-99.0
a3P4u0000055j4eEAA,1.0,767,-99.0
a3P4u0000055j4jEAA,0.0,658,-99.0
a3P4u0000055j58EAA,0.0,708,-99.0
a3P4u0000055j5DEAQ,0.0,716,2.0
a3P4u0000055j5NEAQ,0.0,740,-99.0
a3P4u0000055j5SEAQ,4.0,652,-99.0
a3P4u0000055j5hEAA,0.0,756,1.0
a3P4u0000055j5wEAA,0.0,752,2.0
a3P4u0000055j61EAA,0.0,667,-99.0
a3P4u0000055j6LEAQ,2.0,744,1.0
a3P4u0000055j6QEAQ,1.0,740,-99.0
a3P4u0000055j6VEAQ,0.0,710,-99.0
a3P4u0000055j74EAA,0.0,626,1.0
a3P4u0000055j7sEAA,2.0,603,1.0
a3P4u0000055j82EAA,0.0,666,2.0
a3P4u0000055j87EAA,2.0,653,-99.0
a3P4u0000055j8CEAQ,0.0,686,-99.0
a3P4u0000055j8gEAA,0.0,681,-99.0
a3P4u0000055j8vEAA,-99999.0,222,-99.0
a3P4u0000055j90EAA,1.0,684,-99.0
a3P4u0000055j9PEAQ,0.0,690,-99.0
a3P4u0000055j9UEAQ,1.0,726,1.0
a3P4u0000055j9tEAA,2.0,707,1.0
a3P4u0000055j9yEAA,1.0,690,2.0
a3P4u0000055jA3EAI,1.0,705,-99.0
a3P4u0000055jADEAY,2.0,656,-99.0
a3P4u0000055jANEAY,0.0,748,-99.0
a3P4u0000055jAXEAY,0.0,730,-99.0
a3P4u0000055jAhEAI,0.0,662,1.0
a3P4u0000055jAmEAI,0.0,692,-99.0
a3P4u0000055jB1EAI,0.0,617,1.0
a3P4u0000055jBBEAY,0.0,682,-99.0
a3P4u0000055jBGEAY,0.0,667,2.0
a3P4u0000055jBQEAY,0.0,691,-99.0
a3P4u0000055jBVEAY,-99999.0,222,-99.0
a3P4u0000055jBaEAI,3.0,685,1.0
a3P4u0000055jBkEAI,0.0,797,6.0
a3P4u0000055jBuEAI,0.0,680,-99.0
a3P4u0000055jBzEAI,2.0,748,-99.0
a3P4u0000055jCEEAY,0.0,720,2.0
a3P4u0000055jCJEAY,0.0,688,1.0
a3P4u0000055jCOEAY,2.0,610,2.0
a3P4u0000055jCTEAY,0.0,666,-99.0
a3P4u0000055jCYEAY,-99999.0,222,-99.0
a3P4u0000055jCdEAI,0.0,687,-99.0
a3P4u0000055jCiEAI,0.0,654,1.0
a3P4u0000055jCnEAI,0.0,742,-99.0
a3P4u0000055jCsEAI,3.0,635,2.0
a3P4u0000055jCxEAI,0.0,726,-99.0
a3P4u0000055jD7EAI,-99999.0,222,-99.0
a3P4u0000055jDCEAY,3.0,644,-99.0
a3P4u0000055jDHEAY,0.0,686,3.0
a3P4u0000055jDREAY,0.0,695,-99.0
a3P4u0000055jDWEAY,0.0,680,-99.0
a3P4u0000055jDbEAI,-99999.0,222,-99.0
a3P4u0000055jDgEAI,1.0,593,1.0
a3P4u0000055jDqEAI,-99999.0,222,-99.0
a3P4u0000055jDvEAI,0.0,657,-99.0
a3P4u0000055jE0EAI,0.0,617,3.0
a3P4u0000055jE5EAI,2.0,681,5.0
a3P4u0000055jEFEAY,0.0,683,-99.0
a3P4u0000055jEPEAY,1.0,708,1.0
a3P4u0000055jEgEAI,-99999.0,222,-99.0
a3P4u0000055jEqEAI,0.0,752,0.0
a3P4u0000055jEvEAI,0.0,592,1.0
a3P4u0000055jF5EAI,0.0,750,-99.0
a3P4u0000055jFAEAY,0.0,711,1.0
a3P4u0000055jFFEAY,1.0,727,-99.0
a3P4u0000055jFKEAY,0.0,664,-99.0
a3P4u0000055jFPEAY,0.0,622,0.0
a3P4u0000055jFoEAI,0.0,699,2.0
a3P4u0000055jFtEAI,0.0,665,-99.0
a3P4u0000055jFyEAI,1.0,761,-99.0
a3P4u0000055jG3EAI,0.0,759,1.0
a3P4u0000055jG8EAI,0.0,668,1.0
a3P4u0000055jGDEAY,2.0,804,5.0
a3P4u0000055jGIEAY,0.0,811,2.0
a3P4u0000055jGXEAY,1.0,721,-99.0
a3P4u0000055jGcEAI,0.0,674,-99.0
a3P4u0000055jGhEAI,0.0,746,-99.0
a3P4u0000055jGmEAI,0.0,773,2.0
a3P4u0000055jGwEAI,0.0,719,0.0
a3P4u0000055jH1EAI,1.0,701,-99.0
a3P4u0000055jHLEAY,0.0,747,-99.0
a3P4u0000055jHQEAY,1.0,615,0.0
a3P4u0000055jHaEAI,0.0,805,2.0
a3P4u0000055jHkEAI,0.0,753,-99.0
a3P4u0000055jHpEAI,-99999.0,222,-99.0
a3P4u0000055jHuEAI,1.0,641,-99.0
a3P4u0000055jHzEAI,2.0,636,1.0
a3P4u0000055jI9EAI,1.0,735,1.0
a3P4u0000055jIEEAY,0.0,689,-99.0
a3P4u0000055jIJEAY,0.0,814,1.0
a3P4u0000055jIdEAI,1.0,669,-99.0
a3P4u0000055jIiEAI,1.0,692,2.0
a3P4u0000055jInEAI,0.0,736,-99.0
a3P4u0000055jIsEAI,3.0,831,6.0
a3P4u0000055jJ2EAI,1.0,689,-99.0
a3P4u0000055jJ7EAI,1.0,608,-99.0
a3P4u0000055jJCEAY,1.0,711,-99.0
a3P4u0000055jJHEAY,0.0,743,1.0
a3P4u0000055jJREAY,1.0,669,-99.0
a3P4u0000055jJWEAY,-99999.0,222,-99.0
a3P4u0000055jJbEAI,3.0,756,-99.0
a3P4u0000055jJgEAI,-99999.0,222,-99.0
a3P4u0000055jJlEAI,0.0,719,-99.0
a3P4u0000055jJqEAI,0.0,698,-99.0
a3P4u0000055jK0EAI,0.0,702,-99.0
a3P4u0000055jK5EAI,0.0,631,-99.0
a3P4u0000055jKAEAY,0.0,696,-99.0
a3P4u0000055jKKEAY,-99999.0,222,-99.0
a3P4u0000055jKPEAY,0.0,704,-99.0
a3P4u0000055jKUEAY,0.0,611,1.0
a3P4u0000055jKZEAY,0.0,615,-99.0
a3P4u0000055jKeEAI,0.0,681,-99.0
a3P4u0000055jKjEAI,1.0,673,3.0
a3P4u0000055jKoEAI,-99999.0,222,-99.0
a3P4u0000055jKyEAI,0.0,752,-99.0
a3P4u0000055jL8EAI,0.0,696,1.0
a3P4u0000055jLIEAY,1.0,634,2.0
a3P4u0000055jLNEAY,0.0,589,1.0
a3P4u0000055jLSEAY,0.0,538,2.0
a3P4u0000055jLXEAY,1.0,651,1.0
a3P4u0000055jLcEAI,3.0,607,1.0
a3P4u0000055jLhEAI,2.0,719,-99.0
a3P4u0000055jLwEAI,0.0,674,-99.0
a3P4u0000055jM1EAI,0.0,666,-99.0
a3P4u0000055jM6EAI,0.0,660,-99.0
a3P4u0000055jMBEAY,-99999.0,222,-99.0
a3P4u0000055jMGEAY,0.0,653,2.0
a3P4u0000055jMLEAY,-99999.0,222,-99.0
a3P4u0000055jMQEAY,0.0,678,-99.0
a3P4u0000055jMVEAY,13.0,501,2.0
a3P4u0000055jMaEAI,0.0,678,-99.0
a3P4u0000055jMkEAI,0.0,729,-99.0
a3P4u0000055jMuEAI,0.0,673,2.0
a3P4u0000055jNFEAY,-99999.0,222,-99.0
a3P4u0000055jNPEAY,0.0,687,-99.0
a3P4u0000055jNUEAY,-99999.0,222,-99.0
a3P4u0000055jNkEAI,-99999.0,222,-99.0
a3P4u0000055jNpEAI,0.0,644,1.0
a3P4u0000055jNuEAI,0.0,666,-99.0
a3P4u0000055jO4EAI,0.0,676,-99.0
a3P4u0000055jOJEAY,0.0,706,-99.0
a3P4u0000055jOTEAY,0.0,711,-99.0
a3P4u0000055jOYEAY,0.0,680,1.0
a3P4u0000055jOdEAI,1.0,782,2.0
a3P4u0000055jOnEAI,1.0,687,-99.0
a3P4u0000055jOxEAI,4.0,774,15.0
a3P4u0000055jP2EAI,2.0,768,2.0
a3P4u0000055jPHEAY,0.0,715,-99.0
a3P4u0000055jPMEAY,0.0,672,6.0
a3P4u0000055jPWEAY,0.0,619,3.0
a3P4u0000055jPbEAI,0.0,720,-99.0
a3P4u0000055jPgEAI,0.0,745,-99.0
a3P4u0000055jPqEAI,0.0,700,-99.0
a3P4u0000055jQ5EAI,0.0,724,-99.0
a3P4u0000055jQAEAY,1.0,709,3.0
a3P4u0000055jQFEAY,0.0,802,14.0
a3P4u0000055jQKEAY,2.0,749,5.0
a3P4u0000055jQPEAY,5.0,680,-99.0
a3P4u0000055jQUEAY,-99999.0,222,-99.0
a3P4u0000055jQZEAY,0.0,621,0.0
a3P4u0000055jQjEAI,0.0,698,-99.0
a3P4u0000055jQoEAI,0.0,691,2.0
a3P4u0000055jQtEAI,6.0,683,3.0
a3P4u0000055jRDEAY,0.0,690,-99.0
a3P4u0000055jRIEAY,0.0,693,-99.0
a3P4u0000055jRNEAY,0.0,649,-99.0
a3P4u0000055jRSEAY,0.0,792,1.0
a3P4u0000055jRcEAI,0.0,655,0.0
a3P4u0000055jRhEAI,1.0,789,4.0
a3P4u0000055jRmEAI,0.0,751,-99.0
a3P4u0000055jS1EAI,0.0,702,-99.0
a3P4u0000055jSWEAY,1.0,742,-99.0
