name,b2bcnt2y,model2score,sbfecardcount
Application-415759,0.0,692,-99.0
Application-410474,0.0,696,-99.0
Application-415223,0.0,623,-99.0
Application-415987,0.0,758,1.0
Application-408077,-99999.0,222,-99.0
Application-416071,1.0,575,-99.0
Application-413328,0.0,588,-99.0
Application-415454,0.0,697,-99.0
Application-413975,0.0,666,-99.0
Application-413401,-99999.0,222,-99.0
Application-414110,0.0,717,-99.0
Application-412787,0.0,710,-99.0
Application-415815,0.0,740,-99.0
Application-416963,0.0,734,-99.0
Application-408982,0.0,696,-99.0
Application-401486,0.0,681,-99.0
Application-413814,1.0,671,1.0
Application-410705,-99999.0,222,-99.0
Application-415389,0.0,736,-99.0
Application-414676,0.0,675,1.0
Application-411928,0.0,687,-99.0
Application-410859,0.0,686,-99.0
Application-414984,0.0,704,-99.0
Application-416371,0.0,706,-99.0
Application-406367,0.0,662,-99.0
Application-411979,0.0,725,-99.0
Application-413404,0.0,732,1.0
Application-414819,0.0,705,1.0
Application-416800,0.0,651,1.0
Application-411312,-99999.0,222,-99.0
Application-415760,0.0,611,0.0
Application-412496,0.0,739,-99.0
Application-410442,0.0,711,-99.0
Application-408155,-99999.0,222,-99.0
Application-410360,-99999.0,222,-99.0
Application-409595,1.0,750,2.0
Application-409821,2.0,736,1.0
Application-413504,1.0,685,0.0
Application-416058,0.0,596,-99.0
Application-415408,-99999.0,222,-99.0
Application-408175,0.0,678,-99.0
Application-411513,0.0,692,-99.0
Application-410408,0.0,703,-99.0
Application-410365,-99999.0,222,-99.0
Application-413055,0.0,678,-99.0
Application-412460,0.0,733,-99.0
Application-400436,-99999.0,222,-99.0
Application-410558,0.0,740,-99.0
Application-411776,0.0,714,-99.0
Application-411511,0.0,668,-99.0
Application-415015,-99999.0,222,-99.0
Application-415123,0.0,658,-99.0
Application-415261,0.0,713,-99.0
Application-415880,0.0,740,-99.0
Application-416483,0.0,642,-99.0
Application-413738,0.0,724,-99.0
Application-415273,-99999.0,222,-99.0
Application-414833,0.0,669,-99.0
Application-416046,0.0,695,-99.0
Application-415009,0.0,738,-99.0
Application-416763,-99999.0,222,-99.0
Application-412447,0.0,701,-99.0
Application-411539,0.0,696,1.0
Application-406511,-99999.0,222,-99.0
Application-414541,0.0,668,-99.0
Application-412604,0.0,706,-99.0
Application-412187,0.0,678,-99.0
Application-411267,0.0,501,1.0
Application-409656,0.0,771,-99.0
Application-416284,0.0,652,-99.0
Application-413039,-99999.0,222,-99.0
Application-408349,-99999.0,222,-99.0
Application-414668,0.0,710,-99.0
Application-413744,0.0,722,-99.0
Application-413656,0.0,711,-99.0
Application-410739,-99999.0,723,2.0
Application-415239,0.0,693,-99.0
Application-413074,1.0,704,-99.0
Application-410516,0.0,648,-99.0
Application-410218,0.0,659,-99.0
Application-415655,0.0,674,-99.0
Application-413192,0.0,698,-99.0
Application-414117,0.0,705,-99.0
Application-414259,2.0,683,2.0
Application-404192,0.0,644,2.0
Application-405674,-99999.0,222,-99.0
Application-406686,1.0,719,-99.0
Application-407050,0.0,781,3.0
Application-407440,3.0,716,0.0
Application-407475,2.0,772,1.0
Application-407803,0.0,683,5.0
Application-408382,0.0,693,0.0
Application-411254,-99999.0,222,-99.0
Application-410314,1.0,702,-99.0
Application-410323,0.0,548,0.0
Application-413177,-99999.0,222,-99.0
Application-416664,0.0,676,-99.0
Application-409446,-99999.0,222,-99.0
Application-409447,0.0,501,-99.0
Application-409536,7.0,761,-99.0
Application-409551,7.0,816,5.0
Application-409561,0.0,697,-99.0
Application-409565,,0,
Application-409592,1.0,518,-99.0
Application-409631,0.0,744,-99.0
Application-409726,0.0,687,-99.0
Application-409752,7.0,501,-99.0
Application-409756,0.0,754,-99.0
Application-409872,2.0,641,2.0
Application-409816,0.0,709,-99.0
Application-409928,0.0,743,1.0
Application-409931,3.0,767,2.0
Application-410030,0.0,667,-99.0
Application-410149,0.0,750,-99.0
Application-410086,0.0,712,-99.0
Application-410211,3.0,542,1.0
Application-410276,0.0,675,-99.0
Application-410201,0.0,685,-99.0
Application-410264,0.0,686,-99.0
Application-410268,-99999.0,222,-99.0
Application-410342,2.0,835,2.0
Application-410348,,0,
Application-410461,0.0,709,-99.0
Application-410454,6.0,671,3.0
Application-410527,-99999.0,741,1.0
Application-410532,-99999.0,222,-99.0
Application-410543,2.0,770,4.0
Application-410584,7.0,746,6.0
Application-410767,4.0,678,0.0
Application-410801,0.0,730,1.0
Application-410825,0.0,715,6.0
Application-410797,1.0,784,5.0
Application-410804,0.0,721,-99.0
Application-410806,0.0,602,1.0
Application-410807,1.0,667,1.0
Application-410829,0.0,556,-99.0
Application-410837,0.0,708,-99.0
Application-410880,1.0,772,2.0
Application-410951,0.0,667,2.0
Application-411053,1.0,783,6.0
Application-411062,0.0,659,2.0
Application-411181,0.0,715,-99.0
Application-411211,0.0,729,2.0
Application-411235,0.0,744,-99.0
Application-411258,3.0,679,7.0
Application-411375,0.0,753,-99.0
Application-411339,0.0,746,10.0
Application-411402,0.0,711,-99.0
Application-411416,0.0,694,-99.0
Application-411745,0.0,764,0.0
Application-411764,1.0,696,-99.0
Application-411864,0.0,749,1.0
Application-411887,1.0,750,3.0
Application-411905,0.0,732,5.0
Application-411936,4.0,606,3.0
Application-411959,0.0,753,2.0
Application-411981,0.0,716,1.0
Application-412011,4.0,737,0.0
Application-412018,1.0,814,2.0
Application-407892,0.0,695,-99.0
Application-412974,-99999.0,222,-99.0
Application-413114,0.0,709,-99.0
Application-415272,0.0,628,-99.0
Application-414768,0.0,685,-99.0
Application-414182,-99999.0,222,-99.0
Application-415728,0.0,685,-99.0
Application-412047,0.0,754,-99.0
Application-412222,0.0,752,0.0
Application-412280,0.0,710,-99.0
Application-412355,0.0,694,-99.0
Application-412432,0.0,805,6.0
Application-412450,0.0,722,-99.0
Application-412484,0.0,678,-99.0
Application-412491,0.0,678,2.0
Application-412575,0.0,791,1.0
Application-412498,1.0,741,2.0
Application-412500,0.0,772,3.0
Application-412572,0.0,711,1.0
Application-412588,1.0,775,3.0
Application-412612,4.0,756,1.0
Application-412628,0.0,707,1.0
Application-412691,0.0,673,0.0
Application-412798,0.0,795,11.0
Application-412735,2.0,679,7.0
Application-412742,0.0,749,-99.0
Application-412751,2.0,749,1.0
Application-412794,3.0,699,2.0
Application-412813,0.0,689,1.0
Application-412942,7.0,786,6.0
Application-412952,0.0,721,5.0
Application-412957,2.0,789,2.0
Application-412960,0.0,736,1.0
Application-412970,0.0,786,8.0
Application-412987,0.0,629,1.0
Application-413003,0.0,709,1.0
Application-413027,0.0,749,1.0
Application-413068,0.0,670,0.0
Application-413089,0.0,817,3.0
Application-413093,0.0,693,-99.0
Application-413134,-99999.0,222,-99.0
Application-413234,0.0,737,0.0
Application-413274,0.0,710,-99.0
Application-413313,0.0,733,-99.0
Application-413304,0.0,659,1.0
Application-413529,0.0,790,1.0
Application-413541,0.0,698,0.0
Application-413660,0.0,732,-99.0
Application-413663,0.0,694,-99.0
Application-413871,1.0,640,-99.0
Application-413819,0.0,692,-99.0
Application-413847,0.0,749,1.0
Application-413870,-99999.0,665,1.0
Application-413921,0.0,782,5.0
Application-414060,0.0,708,5.0
Application-414173,0.0,600,-99.0
Application-414202,0.0,726,0.0
Application-414120,-99999.0,222,-99.0
Application-414152,0.0,809,5.0
Application-414166,0.0,689,-99.0
Application-414172,1.0,653,-99.0
Application-414203,1.0,724,-99.0
Application-414243,0.0,759,20.0
Application-414282,0.0,647,1.0
Application-414401,0.0,732,1.0
Application-414360,0.0,634,0.0
Application-414408,2.0,789,2.0
Application-414500,1.0,792,1.0
Application-414507,0.0,734,2.0
Application-414508,0.0,790,1.0
Application-414590,2.0,701,1.0
Application-414600,0.0,814,2.0
Application-414659,-99999.0,222,-99.0
Application-414679,0.0,615,4.0
Application-414817,0.0,715,-99.0
Application-414739,1.0,717,-99.0
Application-414743,0.0,759,1.0
Application-414753,0.0,724,2.0
Application-414785,0.0,763,3.0
Application-414806,0.0,720,-99.0
Application-414850,0.0,774,8.0
Application-414823,2.0,669,3.0
Application-414835,0.0,728,1.0
Application-414893,0.0,699,1.0
Application-414976,1.0,711,1.0
Application-414941,1.0,545,1.0
Application-414994,0.0,694,5.0
Application-415087,0.0,568,1.0
Application-415161,0.0,676,2.0
Application-415248,2.0,600,2.0
Application-415305,0.0,715,6.0
Application-415311,-99999.0,222,-99.0
Application-415464,0.0,715,-99.0
Application-415529,1.0,789,1.0
Application-415580,1.0,696,1.0
Application-415609,2.0,785,9.0
Application-415612,0.0,631,1.0
Application-415640,0.0,691,1.0
Application-415686,0.0,703,1.0
Application-415756,0.0,696,-99.0
Application-415777,0.0,699,1.0
Application-415929,0.0,673,2.0
Application-415779,0.0,666,0.0
Application-415628,0.0,675,-99.0
Application-410740,0.0,679,-99.0
Application-410827,3.0,501,1.0
Application-407368,-99999.0,222,-99.0
Application-415915,0.0,734,0.0
Application-411421,1.0,655,-99.0
Application-415784,0.0,569,-99.0
Application-412792,0.0,701,-99.0
Application-415775,0.0,662,1.0
Application-409523,0.0,691,1.0
Application-415969,2.0,774,0.0
Application-416065,0.0,694,-99.0
Application-416110,0.0,598,0.0
Application-414763,-99999.0,222,-99.0
Application-412645,0.0,651,-99.0
Application-410689,2.0,747,-99.0
Application-414004,0.0,704,1.0
Application-411380,-99999.0,222,-99.0
Application-413397,0.0,671,-99.0
Application-414113,-99999.0,222,-99.0
Application-410895,0.0,673,-99.0
Application-416641,0.0,629,-99.0
Application-412530,0.0,655,-99.0
Application-415114,-99999.0,222,-99.0
Application-416595,0.0,688,-99.0
Application-410729,0.0,716,-99.0
Application-416504,0.0,687,-99.0
Application-409666,0.0,696,-99.0
Application-413831,0.0,695,-99.0
Application-415134,0.0,726,-99.0
Application-413434,0.0,703,-99.0
Application-412983,-99999.0,222,-99.0
Application-413889,-99999.0,222,-99.0
Application-415873,1.0,552,0.0
Application-412282,-99999.0,222,-99.0
Application-415625,0.0,702,-99.0
Application-408594,0.0,685,3.0
Application-416977,-99999.0,222,-99.0
Application-411579,0.0,706,-99.0
Application-413566,0.0,692,-99.0
Application-413930,0.0,696,-99.0
Application-414013,0.0,689,-99.0
Application-416733,0.0,719,-99.0
Application-410966,0.0,584,-99.0
Application-411209,-99999.0,222,-99.0
Application-412483,0.0,687,-99.0
Application-406059,-99999.0,222,-99.0
Application-415029,0.0,709,-99.0
Application-413135,0.0,731,-99.0
Application-412590,0.0,670,-99.0
Application-414497,0.0,646,-99.0
Application-410485,3.0,629,-99.0
Application-410642,,0,
Application-406038,0.0,711,-99.0
Application-415129,0.0,598,-99.0
Application-414953,-99999.0,222,-99.0
Application-410908,0.0,673,-99.0
Application-403962,0.0,724,2.0
Application-410495,0.0,718,-99.0
Application-413811,0.0,673,1.0
Application-416418,1.0,580,-99.0
Application-410765,1.0,666,-99.0
Application-406212,0.0,683,-99.0
Application-412057,0.0,726,-99.0
Application-409988,0.0,728,1.0
Application-415277,-99999.0,222,-99.0
Application-413047,0.0,631,1.0
Application-411616,1.0,587,-99.0
Application-411036,-99999.0,222,-99.0
Application-414824,0.0,704,-99.0
Application-410662,-99999.0,222,-99.0
Application-414168,-99999.0,222,-99.0
Application-402721,0.0,728,-99.0
Application-413461,0.0,709,-99.0
Application-413920,0.0,728,-99.0
Application-412244,2.0,598,-99.0
Application-416803,-99999.0,222,-99.0
Application-413850,0.0,686,-99.0
Application-413807,0.0,703,-99.0
Application-414656,0.0,700,-99.0
Application-413981,0.0,689,-99.0
Application-415895,1.0,671,2.0
Application-414546,0.0,683,-99.0
Application-411418,0.0,706,-99.0
Application-415293,0.0,692,-99.0
Application-411103,0.0,684,-99.0
Application-411507,0.0,684,-99.0
Application-410448,-99999.0,222,-99.0
Application-402591,0.0,539,-99.0
Application-414099,0.0,688,-99.0
Application-413949,-99999.0,222,-99.0
Application-413702,0.0,685,-99.0
Application-414030,0.0,651,1.0
Application-414425,1.0,503,-99.0
Application-410325,2.0,612,-99.0
Application-414463,0.0,661,-99.0
Application-413869,0.0,705,-99.0
Application-387376,-99999.0,222,-99.0
Application-414517,-99999.0,222,-99.0
Application-410008,0.0,686,-99.0
Application-414477,0.0,677,-99.0
Application-411475,1.0,671,3.0
Application-416535,0.0,680,-99.0
Application-413646,0.0,704,-99.0
Application-412413,0.0,695,4.0
Application-416510,0.0,681,-99.0
Application-413085,0.0,701,-99.0
Application-395534,-99999.0,222,-99.0
Application-415233,0.0,688,-99.0
Application-415735,0.0,708,-99.0
Application-416147,0.0,631,-99.0
Application-410942,-99999.0,222,-99.0
Application-414788,0.0,699,-99.0
Application-410065,0.0,674,-99.0
Application-409346,0.0,754,0.0
Application-410390,0.0,741,-99.0
Application-414661,0.0,708,-99.0
Application-388183,1.0,740,-99.0
Application-410525,0.0,750,2.0
Application-415253,0.0,677,-99.0
Application-415436,0.0,694,1.0
Application-412722,0.0,693,-99.0
Application-410444,0.0,693,-99.0
Application-406176,-99999.0,222,-99.0
Application-413983,0.0,748,-99.0
Application-415490,0.0,700,-99.0
Application-414430,-99999.0,222,-99.0
Application-413185,1.0,625,-99.0
Application-415032,0.0,681,-99.0
Application-410152,0.0,709,-99.0
Application-409812,0.0,693,-99.0
Application-410409,4.0,688,2.0
Application-411583,1.0,721,1.0
Application-412537,0.0,678,-99.0
Application-412793,0.0,696,-99.0
Application-414654,0.0,737,-99.0
Application-414483,0.0,683,-99.0
Application-410686,-99999.0,222,-99.0
Application-413088,0.0,691,-99.0
Application-412556,0.0,645,-99.0
Application-406944,0.0,621,1.0
Application-410571,0.0,732,-99.0
Application-411004,4.0,623,-99.0
Application-416413,0.0,670,-99.0
Application-414179,-99999.0,222,-99.0
Application-412510,5.0,627,-99.0
Application-411298,0.0,731,-99.0
Application-412565,1.0,672,-99.0
Application-410326,0.0,682,-99.0
Application-410282,0.0,673,-99.0
Application-390396,-99999.0,222,-99.0
Application-413584,0.0,706,-99.0
Application-408478,1.0,597,-99.0
Application-412157,-99999.0,222,-99.0
Application-408002,0.0,696,-99.0
Application-412923,4.0,539,5.0
Application-406299,-99999.0,222,-99.0
Application-415562,1.0,651,-99.0
Application-412963,-99999.0,222,-99.0
Application-415792,0.0,777,-99.0
Application-415595,-99999.0,222,-99.0
Application-416951,0.0,638,1.0
Application-412257,0.0,520,-99.0
Application-413165,0.0,692,1.0
Application-411025,0.0,645,-99.0
Application-413795,0.0,671,-99.0
Application-413199,2.0,760,2.0
Application-410713,1.0,717,-99.0
Application-415044,-99999.0,222,-99.0
Application-413879,0.0,710,-99.0
Application-411892,0.0,718,-99.0
Application-410802,2.0,720,-99.0
Application-409875,0.0,684,-99.0
Application-411677,0.0,735,-99.0
Application-410976,0.0,705,-99.0
Application-416299,0.0,713,-99.0
Application-405872,2.0,724,-99.0
Application-415167,0.0,690,-99.0
Application-413915,0.0,687,-99.0
Application-412336,0.0,697,-99.0
Application-416247,-99999.0,222,-99.0
Application-411341,-99999.0,222,-99.0
Application-414906,0.0,707,-99.0
Application-415608,0.0,614,-99.0
Application-416360,0.0,704,-99.0
Application-415838,2.0,501,1.0
Application-412065,0.0,736,-99.0
Application-412708,0.0,685,-99.0
Application-410940,-99999.0,222,-99.0
Application-413254,0.0,699,-99.0
Application-411285,0.0,661,-99.0
Application-410693,0.0,721,-99.0
Application-411236,0.0,657,-99.0
Application-410443,0.0,744,-99.0
Application-412396,-99999.0,222,-99.0
Application-416025,0.0,711,-99.0
Application-413198,0.0,607,2.0
Application-410660,0.0,719,1.0
Application-410990,0.0,687,-99.0
Application-410335,0.0,690,-99.0
Application-410310,0.0,614,-99.0
Application-414523,3.0,501,3.0
Application-412563,0.0,653,-99.0
Application-411302,0.0,598,1.0
Application-410528,0.0,703,-99.0
Application-412554,0.0,633,3.0
Application-416006,0.0,704,-99.0
Application-411022,0.0,654,-99.0
Application-411763,0.0,686,-99.0
Application-410622,1.0,599,1.0
Application-414492,0.0,685,-99.0
Application-401705,-99999.0,222,-99.0
Application-409807,0.0,703,-99.0
Application-412783,0.0,635,-99.0
Application-412455,-99999.0,222,-99.0
Application-415324,0.0,730,-99.0
Application-415589,0.0,689,-99.0
Application-414930,1.0,699,-99.0
Application-411165,0.0,620,-99.0
Application-412657,0.0,603,-99.0
Application-413069,3.0,680,-99.0
Application-416412,-99999.0,222,-99.0
Application-411330,0.0,730,-99.0
Application-412996,0.0,698,1.0
Application-416433,0.0,744,-99.0
Application-416679,0.0,744,-99.0
Application-397562,0.0,638,-99.0
Application-416214,1.0,624,2.0
Application-411074,0.0,734,-99.0
Application-412913,0.0,734,-99.0
Application-411612,0.0,683,-99.0
Application-412978,0.0,664,-99.0
Application-405006,1.0,731,0.0
Application-415048,-99999.0,222,-99.0
Application-405162,0.0,750,1.0
Application-412285,0.0,691,-99.0
Application-415537,0.0,697,-99.0
Application-410819,0.0,711,-99.0
Application-409258,1.0,671,-99.0
Application-414991,0.0,593,-99.0
Application-411874,-99999.0,222,-99.0
Application-411839,0.0,565,-99.0
Application-409178,0.0,754,-99.0
Application-412521,2.0,697,0.0
Application-416526,0.0,697,-99.0
Application-413886,-99999.0,222,-99.0
Application-409998,-99999.0,222,-99.0
Application-400591,1.0,685,-99.0
Application-416253,0.0,660,-99.0
Application-410716,1.0,660,1.0
Application-414317,0.0,675,-99.0
Application-410092,0.0,742,-99.0
Application-411797,0.0,658,-99.0
Application-414535,0.0,671,-99.0
Application-415965,0.0,691,-99.0
Application-416359,0.0,672,-99.0
Application-414441,0.0,704,-99.0
Application-414585,0.0,727,0.0
Application-416703,0.0,708,-99.0
Application-411639,0.0,735,-99.0
Application-415328,-99999.0,222,-99.0
Application-411869,0.0,716,-99.0
Application-413066,0.0,683,-99.0
Application-412264,0.0,695,-99.0
Application-402058,0.0,707,-99.0
Application-411468,0.0,669,-99.0
Application-416789,0.0,719,-99.0
Application-416425,0.0,730,-99.0
Application-414537,0.0,703,-99.0
Application-415418,0.0,624,-99.0
Application-411169,0.0,676,-99.0
Application-409279,-99999.0,222,-99.0
Application-416784,0.0,696,-99.0
Application-414112,0.0,652,-99.0
Application-412814,0.0,725,-99.0
Application-410865,2.0,668,-99.0
Application-416132,1.0,638,-99.0
Application-410842,0.0,740,-99.0
Application-410846,0.0,718,-99.0
Application-411570,0.0,683,-99.0
Application-415193,0.0,699,-99.0
Application-416827,1.0,696,-99.0
Application-415941,0.0,679,-99.0
Application-413233,2.0,689,-99.0
Application-414393,0.0,687,0.0
Application-408593,0.0,694,-99.0
Application-413555,-99999.0,222,-99.0
Application-416507,-99999.0,222,-99.0
Application-407106,0.0,657,-99.0
Application-411461,2.0,670,1.0
Application-413278,1.0,566,-99.0
Application-415998,-99999.0,222,-99.0
Application-410898,1.0,554,1.0
Application-415156,-99999.0,222,-99.0
Application-413102,1.0,686,-99.0
Application-413166,1.0,686,-99.0
Application-412039,0.0,693,-99.0
Application-414361,0.0,693,-99.0
Application-413979,0.0,601,8.0
Application-414181,0.0,626,-99.0
Application-410467,0.0,690,-99.0
Application-412192,0.0,703,-99.0
Application-412761,-99999.0,222,-99.0
Application-415857,1.0,602,-99.0
Application-413019,0.0,689,-99.0
Application-414838,0.0,708,-99.0
Application-409832,0.0,703,-99.0
Application-413681,0.0,669,-99.0
Application-410179,0.0,586,1.0
Application-413294,0.0,741,-99.0
Application-413082,0.0,714,0.0
Application-411055,0.0,757,-99.0
Application-413261,0.0,757,-99.0
Application-412166,0.0,728,-99.0
Application-409717,0.0,710,-99.0
Application-412686,1.0,732,-99.0
Application-416960,-99999.0,222,-99.0
Application-416519,0.0,630,1.0
Application-411875,0.0,727,-99.0
Application-409985,0.0,698,-99.0
Application-414921,0.0,654,-99.0
Application-415691,0.0,597,-99.0
Application-410655,0.0,598,-99.0
Application-410382,0.0,725,-99.0
Application-410876,-99999.0,222,-99.0
Application-410250,0.0,744,-99.0
Application-415704,0.0,733,-99.0
Application-410847,0.0,694,-99.0
Application-414418,0.0,664,-99.0
Application-411861,0.0,639,-99.0
Application-415208,0.0,704,-99.0
Application-410372,0.0,732,1.0
Application-415413,1.0,631,-99.0
Application-414677,0.0,690,-99.0
Application-408041,-99999.0,222,-99.0
Application-416541,-99999.0,222,-99.0
Application-411406,0.0,701,-99.0
Application-414281,0.0,665,1.0
Application-416151,0.0,678,-99.0
Application-410889,-99999.0,222,-99.0
Application-415444,0.0,715,-99.0
Application-415724,1.0,657,1.0
Application-414149,0.0,693,-99.0
Application-414662,0.0,690,-99.0
Application-409131,0.0,675,1.0
Application-416556,0.0,711,-99.0
Application-411113,0.0,708,-99.0
Application-411829,1.0,707,-99.0
Application-415028,2.0,692,9.0
Application-411835,0.0,695,-99.0
Application-408930,5.0,557,1.0
Application-415380,0.0,605,1.0
Application-410260,0.0,717,-99.0
Application-413528,0.0,686,-99.0
Application-410531,1.0,745,0.0
Application-415056,-99999.0,222,-99.0
Application-414121,0.0,724,-99.0
Application-413812,1.0,650,-99.0
Application-411359,0.0,701,-99.0
Application-411077,2.0,699,-99.0
Application-414852,-99999.0,222,-99.0
Application-403304,0.0,678,-99.0
Application-412916,0.0,719,-99.0
Application-411033,0.0,735,-99.0
Application-411061,0.0,687,-99.0
Application-416739,-99999.0,222,-99.0
Application-414856,0.0,581,-99.0
Application-410643,0.0,700,-99.0
Application-411709,0.0,725,-99.0
Application-414983,1.0,854,11.0
Application-414886,1.0,656,-99.0
Application-415607,0.0,697,-99.0
Application-412253,-99999.0,222,-99.0
Application-416756,-99999.0,222,-99.0
Application-411743,0.0,692,-99.0
Application-413060,0.0,704,-99.0
Application-414175,0.0,614,-99.0
Application-414092,0.0,713,0.0
Application-415437,0.0,714,1.0
Application-414612,0.0,697,-99.0
Application-415258,0.0,677,-99.0
Application-411815,5.0,607,1.0
Application-410904,0.0,715,-99.0
Application-405990,-99999.0,222,-99.0
Application-416169,0.0,703,-99.0
Application-414636,-99999.0,739,2.0
Application-412202,0.0,752,-99.0
Application-415062,0.0,717,-99.0
Application-411038,0.0,617,-99.0
Application-415092,1.0,796,1.0
Application-415610,0.0,684,-99.0
Application-412759,-99999.0,222,-99.0
Application-412310,2.0,555,1.0
Application-409192,-99999.0,222,-99.0
Application-413339,0.0,652,-99.0
Application-397314,0.0,704,-99.0
Application-405883,0.0,695,-99.0
Application-413428,0.0,722,-99.0
Application-414685,1.0,625,1.0
Application-409972,0.0,667,-99.0
Application-408329,-99999.0,222,-99.0
Application-413394,-99999.0,222,-99.0
Application-411821,0.0,718,-99.0
Application-415460,-99999.0,222,-99.0
Application-414051,0.0,623,-99.0
Application-409532,0.0,711,2.0
Application-413425,0.0,704,-99.0
Application-412024,0.0,680,-99.0
Application-414543,0.0,718,-99.0
Application-413343,0.0,719,-99.0
Application-412931,0.0,712,-99.0
Application-410552,0.0,706,-99.0
Application-411565,0.0,692,-99.0
Application-413379,0.0,691,-99.0
Application-410438,0.0,674,-99.0
Application-414954,1.0,501,-99.0
Application-415402,1.0,715,0.0
Application-415365,1.0,646,-99.0
Application-402065,0.0,710,-99.0
Application-410623,0.0,700,-99.0
Application-413393,0.0,681,-99.0
Application-403689,0.0,666,-99.0
Application-414055,-99999.0,222,-99.0
Application-415500,0.0,715,-99.0
Application-413385,0.0,641,-99.0
Application-414633,0.0,648,-99.0
Application-414118,0.0,703,-99.0
Application-407530,0.0,682,-99.0
Application-415102,0.0,751,-99.0
Application-414125,0.0,707,-99.0
Application-411665,0.0,730,-99.0
Application-415649,0.0,714,-99.0
Application-412206,0.0,702,-99.0
Application-413173,0.0,689,-99.0
Application-410333,0.0,648,-99.0
Application-413678,1.0,645,2.0
Application-409516,0.0,703,-99.0
Application-415294,0.0,633,-99.0
Application-410583,-99999.0,222,-99.0
Application-414531,0.0,680,-99.0
Application-413443,0.0,712,-99.0
Application-414238,2.0,633,1.0
Application-413460,0.0,738,-99.0
Application-411248,-99999.0,222,-99.0
Application-413969,1.0,751,1.0
Application-412254,2.0,501,2.0
Application-405222,0.0,692,-99.0
Application-416257,0.0,731,-99.0
Application-406922,0.0,665,0.0
Application-410116,-99999.0,222,-99.0
Application-411094,0.0,738,-99.0
Application-413136,1.0,658,-99.0
Application-410718,-99999.0,718,0.0
Application-410885,0.0,616,-99.0
Application-411870,0.0,716,-99.0
Application-412429,0.0,672,-99.0
Application-414979,0.0,706,-99.0
Application-416282,0.0,687,-99.0
Application-412624,3.0,546,1.0
Application-414399,0.0,608,-99.0
Application-413815,0.0,686,-99.0
Application-412223,1.0,653,-99.0
Application-415574,0.0,746,-99.0
Application-416634,0.0,615,-99.0
Application-413353,-99999.0,222,-99.0
Application-416448,1.0,668,-99.0
Application-413891,-99999.0,222,-99.0
Application-413196,-99999.0,222,-99.0
Application-412242,0.0,708,-99.0
Application-413406,0.0,638,-99.0
Application-414828,-99999.0,222,-99.0
Application-413904,0.0,681,-99.0
Application-413947,0.0,647,-99.0
Application-411039,0.0,697,-99.0
Application-411823,0.0,501,1.0
Application-409811,1.0,612,-99.0
Application-413676,6.0,610,5.0
Application-414716,1.0,708,-99.0
Application-408428,0.0,701,-99.0
Application-416341,0.0,646,-99.0
Application-414584,1.0,657,1.0
Application-415994,0.0,705,-99.0
Application-410515,0.0,732,-99.0
Application-410313,-99999.0,222,-99.0
Application-410357,-99999.0,222,-99.0
Application-410707,1.0,649,-99.0
Application-410379,0.0,662,-99.0
Application-410437,0.0,662,-99.0
Application-410367,0.0,601,-99.0
Application-414066,1.0,653,-99.0
Application-412081,0.0,727,-99.0
Application-411762,-99999.0,222,-99.0
Application-414098,0.0,734,1.0
Application-407810,1.0,611,-99.0
Application-412469,0.0,722,-99.0
Application-415128,0.0,719,-99.0
Application-411650,0.0,800,2.0
Application-415925,-99999.0,222,-99.0
Application-413642,0.0,685,-99.0
Application-413349,0.0,679,-99.0
Application-412031,0.0,707,-99.0
Application-415428,0.0,745,-99.0
Application-410157,0.0,720,-99.0
Application-410738,0.0,611,2.0
Application-415866,0.0,710,-99.0
Application-413502,0.0,748,-99.0
Application-410513,0.0,737,-99.0
Application-411002,0.0,682,1.0
Application-415819,-99999.0,662,1.0
Application-415967,0.0,729,-99.0
Application-411880,0.0,817,3.0
Application-413759,-99999.0,222,-99.0
Application-413100,0.0,621,1.0
Application-415271,0.0,669,-99.0
Application-414996,0.0,748,-99.0
Application-415986,0.0,677,-99.0
Application-410312,0.0,721,-99.0
Application-412965,0.0,735,-99.0
Application-415070,-99999.0,222,-99.0
Application-411663,0.0,681,-99.0
Application-414170,0.0,756,-99.0
Application-412014,-99999.0,222,-99.0
Application-415920,0.0,655,-99.0
Application-416274,0.0,661,1.0
Application-413875,-99999.0,222,-99.0
Application-416457,0.0,672,-99.0
Application-413362,0.0,640,-99.0
Application-410494,1.0,779,2.0
Application-412087,-99999.0,222,-99.0
Application-412688,3.0,501,1.0
Application-416105,0.0,703,-99.0
Application-415656,0.0,770,-99.0
Application-414499,-99999.0,222,-99.0
Application-412098,-99999.0,222,-99.0
Application-416482,0.0,695,-99.0
Application-413608,1.0,648,-99.0
Application-414187,0.0,707,-99.0
Application-411530,-99999.0,222,-99.0
Application-409804,0.0,674,-99.0
Application-410283,0.0,767,-99.0
Application-408860,0.0,690,0.0
Application-407019,0.0,703,-99.0
Application-410424,0.0,736,-99.0
Application-411584,0.0,673,-99.0
Application-411787,-99999.0,665,1.0
Application-414494,2.0,745,4.0
Application-411590,-99999.0,750,0.0
Application-413441,0.0,688,-99.0
Application-412053,0.0,689,-99.0
Application-415849,2.0,627,2.0
Application-413752,0.0,648,-99.0
Application-410782,0.0,690,-99.0
Application-412196,-99999.0,222,-99.0
Application-416886,0.0,736,-99.0
Application-412061,0.0,638,3.0
Application-413276,0.0,732,-99.0
Application-411449,0.0,730,-99.0
Application-415630,0.0,719,-99.0
Application-413123,0.0,643,-99.0
